2011,1,17,300079.SZ,Sell,100
2011,1,17,300088.SZ,Sell,100
2011,1,17,600080.SS,Buy,100
2011,1,17,600098.SS,Buy,100
2011,1,17,600110.SS,Buy,100
2011,1,17,600207.SS,Buy,100
2011,1,17,600222.SS,Buy,100
2011,1,17,600260.SS,Buy,100
2011,1,17,600336.SS,Buy,100
2011,1,17,600339.SS,Buy,100
2011,1,17,600356.SS,Buy,100
2011,1,17,600383.SS,Buy,100
2011,1,17,600406.SS,Buy,100
2011,1,17,600429.SS,Buy,100
2011,1,17,600496.SS,Buy,100
2011,1,17,600578.SS,Buy,100
2011,1,17,600603.SS,Buy,100
2011,1,17,600641.SS,Buy,100
2011,1,17,600656.SS,Buy,100
2011,1,17,600683.SS,Buy,100
2011,1,17,600684.SS,Buy,100
2011,1,17,600708.SS,Buy,100
2011,1,17,600851.SS,Buy,100
2011,1,17,600860.SS,Buy,100
2011,1,17,600872.SS,Buy,100
2011,1,17,600876.SS,Buy,100
2011,1,17,600889.SS,Buy,100
2011,1,17,600900.SS,Buy,100
2011,1,17,000514.SZ,Buy,100
2011,1,17,000518.SZ,Buy,100
2011,1,17,000540.SZ,Buy,100
2011,1,17,000551.SZ,Buy,100
2011,1,17,000680.SZ,Buy,100
2011,1,17,000692.SZ,Buy,100
2011,1,17,000707.SZ,Buy,100
2011,1,17,000753.SZ,Buy,100
2011,1,17,000766.SZ,Buy,100
2011,1,17,000791.SZ,Buy,100
2011,1,17,000816.SZ,Buy,100
2011,1,17,000950.SZ,Buy,100
2011,1,17,000980.SZ,Buy,100
2011,1,17,002002.SZ,Buy,100
2011,1,17,002012.SZ,Buy,100
2011,1,17,002018.SZ,Buy,100
2011,1,17,002105.SZ,Buy,100
2011,1,17,002111.SZ,Buy,100
2011,1,17,002222.SZ,Buy,100
2011,1,17,002482.SZ,Buy,100
2011,1,18,600801.SS,Sell,100
2011,1,18,000602.SZ,Sell,100
2011,1,18,000788.SZ,Sell,100
2011,1,18,002012.SZ,Sell,100
2011,1,18,002154.SZ,Sell,100
2011,1,18,002156.SZ,Sell,100
2011,1,18,300042.SZ,Sell,100
2011,1,18,300048.SZ,Sell,100
2011,1,18,300057.SZ,Sell,100
2011,1,18,300120.SZ,Sell,100
2011,1,18,600579.SS,Buy,100
2011,1,18,600771.SS,Buy,100
2011,1,18,000953.SZ,Buy,100
2011,1,19,600406.SS,Sell,100
2011,1,19,000931.SZ,Sell,100
2011,1,20,600191.SS,Sell,100
2011,1,20,600261.SS,Sell,100
2011,1,20,000155.SZ,Sell,100
2011,1,20,000517.SZ,Sell,100
2011,1,20,000548.SZ,Sell,100
2011,1,20,002132.SZ,Sell,100
2011,1,20,300079.SZ,Sell,100
2011,1,20,600080.SS,Buy,100
2011,1,20,600110.SS,Buy,100
2011,1,20,600111.SS,Buy,100
2011,1,20,600225.SS,Buy,100
2011,1,20,600238.SS,Buy,100
2011,1,20,600319.SS,Buy,100
2011,1,20,600356.SS,Buy,100
2011,1,20,600391.SS,Buy,100
2011,1,20,600429.SS,Buy,100
2011,1,20,600496.SS,Buy,100
2011,1,20,600515.SS,Buy,100
2011,1,20,600710.SS,Buy,100
2011,1,20,600711.SS,Buy,100
2011,1,20,600722.SS,Buy,100
2011,1,20,600802.SS,Buy,100
2011,1,20,600872.SS,Buy,100
2011,1,20,600889.SS,Buy,100
2011,1,20,600894.SS,Buy,100
2011,1,20,600900.SS,Buy,100
2011,1,20,000551.SZ,Buy,100
2011,1,20,000662.SZ,Buy,100
2011,1,20,000680.SZ,Buy,100
2011,1,20,000707.SZ,Buy,100
2011,1,20,000718.SZ,Buy,100
2011,1,20,000735.SZ,Buy,100
2011,1,20,000756.SZ,Buy,100
2011,1,20,000791.SZ,Buy,100
2011,1,20,000821.SZ,Buy,100
2011,1,20,000912.SZ,Buy,100
2011,1,20,002012.SZ,Buy,100
2011,1,20,002219.SZ,Buy,100
2011,1,20,002482.SZ,Buy,100
2011,1,20,002526.SZ,Buy,100
2011,1,21,600152.SS,Sell,100
2011,1,21,600290.SS,Sell,100
2011,1,21,600302.SS,Sell,100
2011,1,21,600463.SS,Sell,100
2011,1,21,600662.SS,Sell,100
2011,1,21,600676.SS,Sell,100
2011,1,21,600710.SS,Sell,100
2011,1,21,600732.SS,Sell,100
2011,1,21,600893.SS,Sell,100
2011,1,21,601101.SS,Sell,100
2011,1,21,000559.SZ,Sell,100
2011,1,21,000602.SZ,Sell,100
2011,1,21,000788.SZ,Sell,100
2011,1,21,000822.SZ,Sell,100
2011,1,21,000885.SZ,Sell,100
2011,1,21,002154.SZ,Sell,100
2011,1,21,002201.SZ,Sell,100
2011,1,21,002203.SZ,Sell,100
2011,1,21,002211.SZ,Sell,100
2011,1,21,002351.SZ,Sell,100
2011,1,21,002370.SZ,Sell,100
2011,1,21,002467.SZ,Sell,100
2011,1,21,002473.SZ,Sell,100
2011,1,21,002509.SZ,Sell,100
2011,1,21,300088.SZ,Sell,100
2011,1,21,300117.SZ,Sell,100
2011,1,21,600203.SS,Buy,100
2011,1,21,600858.SS,Buy,100
2011,1,21,002343.SZ,Buy,100
2011,1,21,300090.SZ,Buy,100
2011,1,21,300091.SZ,Buy,100
2011,1,24,600080.SS,Sell,100
2011,1,24,600098.SS,Sell,100
2011,1,24,600110.SS,Sell,100
2011,1,24,600207.SS,Sell,100
2011,1,24,600222.SS,Sell,100
2011,1,24,600260.SS,Sell,100
2011,1,24,600336.SS,Sell,100
2011,1,24,600339.SS,Sell,100
2011,1,24,600356.SS,Sell,100
2011,1,24,600383.SS,Sell,100
2011,1,24,600406.SS,Sell,100
2011,1,24,600429.SS,Sell,100
2011,1,24,600496.SS,Sell,100
2011,1,24,600578.SS,Sell,100
2011,1,24,600603.SS,Sell,100
2011,1,24,600641.SS,Sell,100
2011,1,24,600656.SS,Sell,100
2011,1,24,600683.SS,Sell,100
2011,1,24,600684.SS,Sell,100
2011,1,24,600708.SS,Sell,100
2011,1,24,600851.SS,Sell,100
2011,1,24,600860.SS,Sell,100
2011,1,24,600872.SS,Sell,100
2011,1,24,600876.SS,Sell,100
2011,1,24,600889.SS,Sell,100
2011,1,24,600900.SS,Sell,100
2011,1,24,000514.SZ,Sell,100
2011,1,24,000518.SZ,Sell,100
2011,1,24,000540.SZ,Sell,100
2011,1,24,000551.SZ,Sell,100
2011,1,24,000680.SZ,Sell,100
2011,1,24,000692.SZ,Sell,100
2011,1,24,000707.SZ,Sell,100
2011,1,24,000753.SZ,Sell,100
2011,1,24,000766.SZ,Sell,100
2011,1,24,000791.SZ,Sell,100
2011,1,24,000816.SZ,Sell,100
2011,1,24,000950.SZ,Sell,100
2011,1,24,000980.SZ,Sell,100
2011,1,24,002002.SZ,Sell,100
2011,1,24,002012.SZ,Sell,100
2011,1,24,002018.SZ,Sell,100
2011,1,24,002105.SZ,Sell,100
2011,1,24,002111.SZ,Sell,100
2011,1,24,002222.SZ,Sell,100
2011,1,24,002482.SZ,Sell,100
2011,1,24,600238.SS,Buy,100
2011,1,24,600301.SS,Buy,100
2011,1,24,600603.SS,Buy,100
2011,1,24,600656.SS,Buy,100
2011,1,24,600821.SS,Buy,100
2011,1,24,600825.SS,Buy,100
2011,1,24,600869.SS,Buy,100
2011,1,24,000559.SZ,Buy,100
2011,1,24,000606.SZ,Buy,100
2011,1,24,000707.SZ,Buy,100
2011,1,24,000735.SZ,Buy,100
2011,1,24,000756.SZ,Buy,100
2011,1,24,000791.SZ,Buy,100
2011,1,24,000816.SZ,Buy,100
2011,1,24,000821.SZ,Buy,100
2011,1,24,000913.SZ,Buy,100
2011,1,24,000950.SZ,Buy,100
2011,1,24,002026.SZ,Buy,100
2011,1,24,002115.SZ,Buy,100
2011,1,24,002118.SZ,Buy,100
2011,1,24,002137.SZ,Buy,100
2011,1,24,002219.SZ,Buy,100
2011,1,24,002308.SZ,Buy,100
2011,1,24,002350.SZ,Buy,100
2011,1,24,002430.SZ,Buy,100
2011,1,24,002434.SZ,Buy,100
2011,1,24,002451.SZ,Buy,100
2011,1,24,002539.SZ,Buy,100
2011,1,24,300025.SZ,Buy,100
2011,1,25,600579.SS,Sell,100
2011,1,25,600771.SS,Sell,100
2011,1,25,000953.SZ,Sell,100
2011,1,25,600127.SS,Buy,100
2011,1,25,600207.SS,Buy,100
2011,1,25,600290.SS,Buy,100
2011,1,25,600405.SS,Buy,100
2011,1,25,600502.SS,Buy,100
2011,1,25,600515.SS,Buy,100
2011,1,25,600602.SS,Buy,100
2011,1,25,600676.SS,Buy,100
2011,1,25,600692.SS,Buy,100
2011,1,25,600761.SS,Buy,100
2011,1,25,600870.SS,Buy,100
2011,1,25,600889.SS,Buy,100
2011,1,25,000415.SZ,Buy,100
2011,1,25,000416.SZ,Buy,100
2011,1,25,000417.SZ,Buy,100
2011,1,25,000921.SZ,Buy,100
2011,1,25,002132.SZ,Buy,100
2011,1,25,002145.SZ,Buy,100
2011,1,25,002178.SZ,Buy,100
2011,1,25,002472.SZ,Buy,100
2011,1,27,600080.SS,Sell,100
2011,1,27,600110.SS,Sell,100
2011,1,27,600111.SS,Sell,100
2011,1,27,600225.SS,Sell,100
2011,1,27,600238.SS,Sell,100
2011,1,27,600319.SS,Sell,100
2011,1,27,600356.SS,Sell,100
2011,1,27,600391.SS,Sell,100
2011,1,27,600429.SS,Sell,100
2011,1,27,600496.SS,Sell,100
2011,1,27,600515.SS,Sell,100
2011,1,27,600710.SS,Sell,100
2011,1,27,600711.SS,Sell,100
2011,1,27,600722.SS,Sell,100
2011,1,27,600802.SS,Sell,100
2011,1,27,600872.SS,Sell,100
2011,1,27,600889.SS,Sell,100
2011,1,27,600894.SS,Sell,100
2011,1,27,600900.SS,Sell,100
2011,1,27,000551.SZ,Sell,100
2011,1,27,000662.SZ,Sell,100
2011,1,27,000680.SZ,Sell,100
2011,1,27,000707.SZ,Sell,100
2011,1,27,000718.SZ,Sell,100
2011,1,27,000735.SZ,Sell,100
2011,1,27,000756.SZ,Sell,100
2011,1,27,000791.SZ,Sell,100
2011,1,27,000821.SZ,Sell,100
2011,1,27,000912.SZ,Sell,100
2011,1,27,002012.SZ,Sell,100
2011,1,27,002219.SZ,Sell,100
2011,1,27,002482.SZ,Sell,100
2011,1,27,002526.SZ,Sell,100
2011,1,27,600383.SS,Buy,100
2011,1,27,000517.SZ,Buy,100
2011,1,27,300025.SZ,Buy,100
2011,1,28,600203.SS,Sell,100
2011,1,28,600858.SS,Sell,100
2011,1,28,002343.SZ,Sell,100
2011,1,28,300090.SZ,Sell,100
2011,1,28,300091.SZ,Sell,100
2011,1,28,002146.SZ,Buy,100
2011,1,31,600238.SS,Sell,100
2011,1,31,600301.SS,Sell,100
2011,1,31,600603.SS,Sell,100
2011,1,31,600656.SS,Sell,100
2011,1,31,600821.SS,Sell,100
2011,1,31,600825.SS,Sell,100
2011,1,31,600869.SS,Sell,100
2011,1,31,000559.SZ,Sell,100
2011,1,31,000606.SZ,Sell,100
2011,1,31,000707.SZ,Sell,100
2011,1,31,000735.SZ,Sell,100
2011,1,31,000756.SZ,Sell,100
2011,1,31,000791.SZ,Sell,100
2011,1,31,000816.SZ,Sell,100
2011,1,31,000821.SZ,Sell,100
2011,1,31,000913.SZ,Sell,100
2011,1,31,000950.SZ,Sell,100
2011,1,31,002026.SZ,Sell,100
2011,1,31,002115.SZ,Sell,100
2011,1,31,002118.SZ,Sell,100
2011,1,31,002137.SZ,Sell,100
2011,1,31,002219.SZ,Sell,100
2011,1,31,002308.SZ,Sell,100
2011,1,31,002350.SZ,Sell,100
2011,1,31,002430.SZ,Sell,100
2011,1,31,002434.SZ,Sell,100
2011,1,31,002451.SZ,Sell,100
2011,1,31,002539.SZ,Sell,100
2011,1,31,300025.SZ,Sell,100
2011,1,31,000517.SZ,Buy,100
2011,1,31,002509.SZ,Buy,100
2011,2,1,600127.SS,Sell,100
2011,2,1,600207.SS,Sell,100
2011,2,1,600290.SS,Sell,100
2011,2,1,600405.SS,Sell,100
2011,2,1,600502.SS,Sell,100
2011,2,1,600515.SS,Sell,100
2011,2,1,600602.SS,Sell,100
2011,2,1,600676.SS,Sell,100
2011,2,1,600692.SS,Sell,100
2011,2,1,600761.SS,Sell,100
2011,2,1,600870.SS,Sell,100
2011,2,1,600889.SS,Sell,100
2011,2,1,000415.SZ,Sell,100
2011,2,1,000416.SZ,Sell,100
2011,2,1,000417.SZ,Sell,100
2011,2,1,000921.SZ,Sell,100
2011,2,1,002132.SZ,Sell,100
2011,2,1,002145.SZ,Sell,100
2011,2,1,002178.SZ,Sell,100
2011,2,1,002472.SZ,Sell,100
2011,2,1,600067.SS,Buy,100
2011,2,1,600290.SS,Buy,100
2011,2,1,600356.SS,Buy,100
2011,2,1,600391.SS,Buy,100
2011,2,1,002350.SZ,Buy,100
2011,2,1,002434.SZ,Buy,100
2011,2,3,600383.SS,Sell,100
2011,2,3,000517.SZ,Sell,100
2011,2,3,300025.SZ,Sell,100
2011,2,4,002146.SZ,Sell,100
2011,2,7,000517.SZ,Sell,100
2011,2,7,002509.SZ,Sell,100
2011,2,8,600067.SS,Sell,100
2011,2,8,600290.SS,Sell,100
2011,2,8,600356.SS,Sell,100
2011,2,8,600391.SS,Sell,100
2011,2,8,002350.SZ,Sell,100
2011,2,8,002434.SZ,Sell,100
2011,2,11,600654.SS,Buy,100
2011,2,11,000488.SZ,Buy,100
2011,2,11,000912.SZ,Buy,100
2011,2,11,000953.SZ,Buy,100
2011,2,14,002154.SZ,Buy,100
2011,2,15,000514.SZ,Buy,100
2011,2,15,002387.SZ,Buy,100
2011,2,15,002482.SZ,Buy,100
2011,2,16,600858.SS,Buy,100
2011,2,17,600067.SS,Buy,100
2011,2,17,600080.SS,Buy,100
2011,2,17,600722.SS,Buy,100
2011,2,17,000514.SZ,Buy,100
2011,2,17,000540.SZ,Buy,100
2011,2,17,000953.SZ,Buy,100
2011,2,18,600654.SS,Sell,100
2011,2,18,000488.SZ,Sell,100
2011,2,18,000912.SZ,Sell,100
2011,2,18,000953.SZ,Sell,100
2011,2,18,600019.SS,Buy,100
2011,2,18,600354.SS,Buy,100
2011,2,18,600578.SS,Buy,100
2011,2,18,600690.SS,Buy,100
2011,2,18,600797.SS,Buy,100
2011,2,18,600874.SS,Buy,100
2011,2,18,002089.SZ,Buy,100
2011,2,18,002203.SZ,Buy,100
2011,2,18,002370.SZ,Buy,100
2011,2,18,002482.SZ,Buy,100
2011,2,18,300079.SZ,Buy,100
2011,2,18,300088.SZ,Buy,100
2011,2,21,002154.SZ,Sell,100
2011,2,21,300118.SZ,Buy,100
2011,2,22,000514.SZ,Sell,100
2011,2,22,002387.SZ,Sell,100
2011,2,22,002482.SZ,Sell,100
2011,2,22,600019.SS,Buy,100
2011,2,22,600067.SS,Buy,100
2011,2,22,600191.SS,Buy,100
2011,2,22,600200.SS,Buy,100
2011,2,22,600203.SS,Buy,100
2011,2,22,600222.SS,Buy,100
2011,2,22,600238.SS,Buy,100
2011,2,22,600302.SS,Buy,100
2011,2,22,600463.SS,Buy,100
2011,2,22,600507.SS,Buy,100
2011,2,22,600515.SS,Buy,100
2011,2,22,600578.SS,Buy,100
2011,2,22,600824.SS,Buy,100
2011,2,22,600874.SS,Buy,100
2011,2,22,600881.SS,Buy,100
2011,2,22,600894.SS,Buy,100
2011,2,22,601106.SS,Buy,100
2011,2,22,000514.SZ,Buy,100
2011,2,22,000543.SZ,Buy,100
2011,2,22,000692.SZ,Buy,100
2011,2,22,000718.SZ,Buy,100
2011,2,22,000737.SZ,Buy,100
2011,2,22,000953.SZ,Buy,100
2011,2,22,000975.SZ,Buy,100
2011,2,22,002089.SZ,Buy,100
2011,2,22,002111.SZ,Buy,100
2011,2,22,002116.SZ,Buy,100
2011,2,22,002146.SZ,Buy,100
2011,2,22,002457.SZ,Buy,100
2011,2,22,002509.SZ,Buy,100
2011,2,22,300057.SZ,Buy,100
2011,2,22,300079.SZ,Buy,100
2011,2,22,300174.SZ,Buy,100
2011,2,23,600858.SS,Sell,100
2011,2,23,600690.SS,Buy,100
2011,2,23,000807.SZ,Buy,100
2011,2,24,600067.SS,Sell,100
2011,2,24,600080.SS,Sell,100
2011,2,24,600722.SS,Sell,100
2011,2,24,000514.SZ,Sell,100
2011,2,24,000540.SZ,Sell,100
2011,2,24,000953.SZ,Sell,100
2011,2,24,600170.SS,Buy,100
2011,2,24,600894.SS,Buy,100
2011,2,24,000737.SZ,Buy,100
2011,2,24,002089.SZ,Buy,100
2011,2,24,300118.SZ,Buy,100
2011,2,25,600019.SS,Sell,100
2011,2,25,600354.SS,Sell,100
2011,2,25,600578.SS,Sell,100
2011,2,25,600690.SS,Sell,100
2011,2,25,600797.SS,Sell,100
2011,2,25,600874.SS,Sell,100
2011,2,25,002089.SZ,Sell,100
2011,2,25,002203.SZ,Sell,100
2011,2,25,002370.SZ,Sell,100
2011,2,25,002482.SZ,Sell,100
2011,2,25,300079.SZ,Sell,100
2011,2,25,300088.SZ,Sell,100
2011,2,25,000975.SZ,Buy,100
2011,2,25,002203.SZ,Buy,100
2011,2,25,002517.SZ,Buy,100
2011,2,25,300120.SZ,Buy,100
2011,2,28,300118.SZ,Sell,100
2011,3,1,600019.SS,Sell,100
2011,3,1,600067.SS,Sell,100
2011,3,1,600191.SS,Sell,100
2011,3,1,600200.SS,Sell,100
2011,3,1,600203.SS,Sell,100
2011,3,1,600222.SS,Sell,100
2011,3,1,600238.SS,Sell,100
2011,3,1,600302.SS,Sell,100
2011,3,1,600463.SS,Sell,100
2011,3,1,600507.SS,Sell,100
2011,3,1,600515.SS,Sell,100
2011,3,1,600578.SS,Sell,100
2011,3,1,600824.SS,Sell,100
2011,3,1,600874.SS,Sell,100
2011,3,1,600881.SS,Sell,100
2011,3,1,600894.SS,Sell,100
2011,3,1,601106.SS,Sell,100
2011,3,1,000514.SZ,Sell,100
2011,3,1,000543.SZ,Sell,100
2011,3,1,000692.SZ,Sell,100
2011,3,1,000718.SZ,Sell,100
2011,3,1,000737.SZ,Sell,100
2011,3,1,000953.SZ,Sell,100
2011,3,1,000975.SZ,Sell,100
2011,3,1,002089.SZ,Sell,100
2011,3,1,002111.SZ,Sell,100
2011,3,1,002116.SZ,Sell,100
2011,3,1,002146.SZ,Sell,100
2011,3,1,002457.SZ,Sell,100
2011,3,1,002509.SZ,Sell,100
2011,3,1,300057.SZ,Sell,100
2011,3,1,300079.SZ,Sell,100
2011,3,1,300174.SZ,Sell,100
2011,3,1,600100.SS,Buy,100
2011,3,1,600355.SS,Buy,100
2011,3,1,601106.SS,Buy,100
2011,3,1,002154.SZ,Buy,100
2011,3,1,300048.SZ,Buy,100
2011,3,1,300085.SZ,Buy,100
2011,3,2,600690.SS,Sell,100
2011,3,2,000807.SZ,Sell,100
2011,3,2,600170.SS,Buy,100
2011,3,2,600260.SS,Buy,100
2011,3,2,600874.SS,Buy,100
2011,3,2,600894.SS,Buy,100
2011,3,2,601186.SS,Buy,100
2011,3,2,002203.SZ,Buy,100
2011,3,2,002517.SZ,Buy,100
2011,3,2,300118.SZ,Buy,100
2011,3,3,600170.SS,Sell,100
2011,3,3,600894.SS,Sell,100
2011,3,3,000737.SZ,Sell,100
2011,3,3,002089.SZ,Sell,100
2011,3,3,300118.SZ,Sell,100
2011,3,3,600232.SS,Buy,100
2011,3,3,600238.SS,Buy,100
2011,3,3,600261.SS,Buy,100
2011,3,3,600354.SS,Buy,100
2011,3,3,600507.SS,Buy,100
2011,3,3,600580.SS,Buy,100
2011,3,3,600635.SS,Buy,100
2011,3,3,600856.SS,Buy,100
2011,3,3,600858.SS,Buy,100
2011,3,3,000061.SZ,Buy,100
2011,3,3,000611.SZ,Buy,100
2011,3,3,000737.SZ,Buy,100
2011,3,3,000815.SZ,Buy,100
2011,3,3,002002.SZ,Buy,100
2011,3,3,002089.SZ,Buy,100
2011,3,3,002335.SZ,Buy,100
2011,3,3,002349.SZ,Buy,100
2011,3,3,002482.SZ,Buy,100
2011,3,3,002509.SZ,Buy,100
2011,3,4,000975.SZ,Sell,100
2011,3,4,002203.SZ,Sell,100
2011,3,4,002517.SZ,Sell,100
2011,3,4,300120.SZ,Sell,100
2011,3,7,600684.SS,Buy,100
2011,3,7,000815.SZ,Buy,100
2011,3,8,600100.SS,Sell,100
2011,3,8,600355.SS,Sell,100
2011,3,8,601106.SS,Sell,100
2011,3,8,002154.SZ,Sell,100
2011,3,8,300048.SZ,Sell,100
2011,3,8,300085.SZ,Sell,100
2011,3,8,600858.SS,Buy,100
2011,3,8,000096.SZ,Buy,100
2011,3,8,000419.SZ,Buy,100
2011,3,8,000890.SZ,Buy,100
2011,3,9,600170.SS,Sell,100
2011,3,9,600260.SS,Sell,100
2011,3,9,600874.SS,Sell,100
2011,3,9,600894.SS,Sell,100
2011,3,9,601186.SS,Sell,100
2011,3,9,002203.SZ,Sell,100
2011,3,9,002517.SZ,Sell,100
2011,3,9,300118.SZ,Sell,100
2011,3,9,600019.SS,Buy,100
2011,3,9,600800.SS,Buy,100
2011,3,9,600828.SS,Buy,100
2011,3,10,600232.SS,Sell,100
2011,3,10,600238.SS,Sell,100
2011,3,10,600261.SS,Sell,100
2011,3,10,600354.SS,Sell,100
2011,3,10,600507.SS,Sell,100
2011,3,10,600580.SS,Sell,100
2011,3,10,600635.SS,Sell,100
2011,3,10,600856.SS,Sell,100
2011,3,10,600858.SS,Sell,100
2011,3,10,000061.SZ,Sell,100
2011,3,10,000611.SZ,Sell,100
2011,3,10,000737.SZ,Sell,100
2011,3,10,000815.SZ,Sell,100
2011,3,10,002002.SZ,Sell,100
2011,3,10,002089.SZ,Sell,100
2011,3,10,002335.SZ,Sell,100
2011,3,10,002349.SZ,Sell,100
2011,3,10,002482.SZ,Sell,100
2011,3,10,002509.SZ,Sell,100
2011,3,10,600082.SS,Buy,100
2011,3,10,600507.SS,Buy,100
2011,3,10,600635.SS,Buy,100
2011,3,10,600856.SS,Buy,100
2011,3,10,601186.SS,Buy,100
2011,3,10,000027.SZ,Buy,100
2011,3,10,000782.SZ,Buy,100
2011,3,10,000973.SZ,Buy,100
2011,3,10,002168.SZ,Buy,100
2011,3,10,002203.SZ,Buy,100
2011,3,10,002351.SZ,Buy,100
2011,3,10,300048.SZ,Buy,100
2011,3,10,300108.SZ,Buy,100
2011,3,10,300118.SZ,Buy,100
2011,3,11,600238.SS,Buy,100
2011,3,11,600261.SS,Buy,100
2011,3,11,600965.SS,Buy,100
2011,3,11,600981.SS,Buy,100
2011,3,11,000158.SZ,Buy,100
2011,3,14,600684.SS,Sell,100
2011,3,14,000815.SZ,Sell,100
2011,3,14,000602.SZ,Buy,100
2011,3,14,300120.SZ,Buy,100
